<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
LKOH;0;20260414;132650;5425.5;10
LKOH;0;20260414;132650;5425.5;16
LKOH;0;20260414;132651;5425.5;3
LKOH;0;20260414;132651;5425.5;3
LKOH;0;20260414;132651;5425.5;2
LKOH;0;20260414;132652;5426.0;11
LKOH;0;20260414;132652;5426.0;9
LKOH;0;20260414;132653;5425.5;1
LKOH;0;20260414;132653;5425.5;2
LKOH;0;20260414;132655;5425.5;5
LKOH;0;20260414;132658;5426.0;2
LKOH;0;20260414;132720;5425.5;2
LKOH;0;20260414;132721;5425.5;3
LKOH;0;20260414;132726;5426.0;1
LKOH;0;20260414;132732;5426.0;3
LKOH;0;20260414;132733;5425.5;1
LKOH;0;20260414;132733;5425.5;1
LKOH;0;20260414;132751;5425.5;2
LKOH;0;20260414;132753;5426.0;1
LKOH;0;20260414;132755;5425.5;6
LKOH;0;20260414;132755;5425.5;1
LKOH;0;20260414;132755;5426.0;1
LKOH;0;20260414;132806;5425.5;2
LKOH;0;20260414;132821;5425.5;1
LKOH;0;20260414;132822;5426.0;2
LKOH;0;20260414;132837;5426.0;4
LKOH;0;20260414;132838;5425.5;1
LKOH;0;20260414;132838;5425.5;1
LKOH;0;20260414;132842;5426.0;1
LKOH;0;20260414;132845;5426.0;13
LKOH;0;20260414;132845;5426.0;1
LKOH;0;20260414;132845;5426.0;19
LKOH;0;20260414;132846;5425.5;2
LKOH;0;20260414;132846;5425.5;2
LKOH;0;20260414;132849;5425.5;7
LKOH;0;20260414;132849;5425.5;10
LKOH;0;20260414;132849;5425.5;10
LKOH;0;20260414;132849;5425.5;1
LKOH;0;20260414;132849;5425.5;1
LKOH;0;20260414;132849;5425.5;1
LKOH;0;20260414;132850;5425.5;2
LKOH;0;20260414;132850;5425.5;1
LKOH;0;20260414;132851;5425.5;2
LKOH;0;20260414;132855;5425.5;5
LKOH;0;20260414;132857;5426.0;1
LKOH;0;20260414;132857;5426.0;5
LKOH;0;20260414;132857;5426.0;1
LKOH;0;20260414;132857;5426.0;1
LKOH;0;20260414;132857;5426.5;1
LKOH;0;20260414;132857;5426.5;7
LKOH;0;20260414;132857;5426.5;2
LKOH;0;20260414;132857;5425.5;30
LKOH;0;20260414;132857;5425.5;1
LKOH;0;20260414;132857;5425.5;6
LKOH;0;20260414;132857;5425.5;1
LKOH;0;20260414;132857;5425.5;1
LKOH;0;20260414;132857;5425.0;1
LKOH;0;20260414;132857;5425.0;49
LKOH;0;20260414;132857;5425.0;2
LKOH;0;20260414;132857;5425.0;1
LKOH;0;20260414;132857;5424.5;50
LKOH;0;20260414;132857;5424.5;50
LKOH;0;20260414;132857;5424.5;50
LKOH;0;20260414;132857;5424.5;60
LKOH;0;20260414;132857;5424.5;1
LKOH;0;20260414;132857;5424.5;50
LKOH;0;20260414;132857;5424.5;25
LKOH;0;20260414;132857;5424.5;1
LKOH;0;20260414;132857;5424.0;12
LKOH;0;20260414;132858;5424.5;2
LKOH;0;20260414;132858;5424.5;1
LKOH;0;20260414;132858;5424.5;21
LKOH;0;20260414;132858;5424.5;22
LKOH;0;20260414;132901;5425.5;1
LKOH;0;20260414;132908;5426.0;1
LKOH;0;20260414;132918;5426.5;4
LKOH;0;20260414;132921;5426.0;3
LKOH;0;20260414;132928;5426.5;1
LKOH;0;20260414;132928;5426.5;4
LKOH;0;20260414;132929;5426.0;1
LKOH;0;20260414;132929;5426.0;1
LKOH;0;20260414;132939;5426.5;1
LKOH;0;20260414;132946;5426.0;1
LKOH;0;20260414;132947;5426.0;1
LKOH;0;20260414;132951;5425.5;1
LKOH;0;20260414;132951;5425.0;1
LKOH;0;20260414;132953;5425.5;1
LKOH;0;20260414;132955;5425.5;5
LKOH;0;20260414;132957;5426.0;1
LKOH;0;20260414;132957;5426.0;5
LKOH;0;20260414;132958;5425.5;1
LKOH;0;20260414;132958;5425.5;1
LKOH;0;20260414;133010;5426.0;1
LKOH;0;20260414;133021;5426.0;1
LKOH;0;20260414;133021;5426.0;1
LKOH;0;20260414;133021;5426.0;1
LKOH;0;20260414;133030;5426.5;8
LKOH;0;20260414;133030;5426.5;32
LKOH;0;20260414;133031;5426.0;1
LKOH;0;20260414;133031;5426.0;1
LKOH;0;20260414;133031;5426.0;2
LKOH;0;20260414;133034;5426.0;1
LKOH;0;20260414;133034;5426.5;5
LKOH;0;20260414;133034;5426.5;5
LKOH;0;20260414;133035;5426.0;1
LKOH;0;20260414;133035;5426.0;1
LKOH;0;20260414;133039;5426.5;1
LKOH;0;20260414;133049;5426.5;1
LKOH;0;20260414;133051;5426.0;2
LKOH;0;20260414;133055;5426.0;5
LKOH;0;20260414;133055;5426.0;1
LKOH;0;20260414;133059;5426.0;5
LKOH;0;20260414;133104;5426.5;13
LKOH;0;20260414;133104;5426.5;4
LKOH;0;20260414;133105;5426.0;1
LKOH;0;20260414;133105;5426.0;2
LKOH;0;20260414;133109;5426.5;29
LKOH;0;20260414;133109;5427.0;2
LKOH;0;20260414;133109;5427.5;15
LKOH;0;20260414;133109;5427.5;1
LKOH;0;20260414;133109;5427.5;6
LKOH;0;20260414;133109;5427.5;5
LKOH;0;20260414;133109;5428.0;9
LKOH;0;20260414;133109;5428.0;1
LKOH;0;20260414;133109;5428.0;1
LKOH;0;20260414;133109;5428.0;100
LKOH;0;20260414;133109;5428.5;1
LKOH;0;20260414;133109;5428.5;25
LKOH;0;20260414;133109;5429.0;5
LKOH;0;20260414;133109;5426.5;33
LKOH;0;20260414;133110;5428.5;33
LKOH;0;20260414;133110;5428.5;7
LKOH;0;20260414;133110;5428.5;11
LKOH;0;20260414;133110;5428.5;14
LKOH;0;20260414;133110;5429.0;118
LKOH;0;20260414;133110;5429.0;17
LKOH;0;20260414;133110;5428.5;11
LKOH;0;20260414;133110;5428.5;33
LKOH;0;20260414;133110;5429.0;18
LKOH;0;20260414;133110;5429.0;14
LKOH;0;20260414;133110;5429.0;2
LKOH;0;20260414;133110;5429.0;7
LKOH;0;20260414;133111;5429.0;12
LKOH;0;20260414;133111;5429.0;12
LKOH;0;20260414;133112;5429.0;4
LKOH;0;20260414;133112;5429.0;4
LKOH;0;20260414;133116;5429.5;2
LKOH;0;20260414;133116;5429.5;100
LKOH;0;20260414;133116;5429.5;33
LKOH;0;20260414;133116;5430.0;1
LKOH;0;20260414;133116;5430.0;2
LKOH;0;20260414;133116;5430.0;7
LKOH;0;20260414;133116;5430.0;118
LKOH;0;20260414;133116;5430.0;1
LKOH;0;20260414;133116;5430.5;18
LKOH;0;20260414;133116;5430.5;100
LKOH;0;20260414;133116;5430.5;50
LKOH;0;20260414;133116;5430.5;2
LKOH;0;20260414;133116;5430.5;1
LKOH;0;20260414;133116;5431.0;1
LKOH;0;20260414;133116;5431.0;20
LKOH;0;20260414;133116;5431.0;50
LKOH;0;20260414;133116;5431.0;60
LKOH;0;20260414;133116;5431.0;1
LKOH;0;20260414;133116;5431.0;18
LKOH;0;20260414;133116;5431.5;20
LKOH;0;20260414;133116;5431.5;50
LKOH;0;20260414;133116;5431.5;50
LKOH;0;20260414;133116;5431.5;1
LKOH;0;20260414;133116;5431.5;118
LKOH;0;20260414;133116;5431.5;60
LKOH;0;20260414;133116;5432.0;116
LKOH;0;20260414;133116;5430.5;7
LKOH;0;20260414;133117;5430.0;10
LKOH;0;20260414;133117;5430.0;13
LKOH;0;20260414;133117;5430.0;11
LKOH;0;20260414;133117;5430.0;1
LKOH;0;20260414;133117;5429.5;13
LKOH;0;20260414;133117;5429.5;17
LKOH;0;20260414;133117;5429.5;5
LKOH;0;20260414;133117;5429.5;3
LKOH;0;20260414;133117;5429.5;3
LKOH;0;20260414;133117;5429.5;2
LKOH;0;20260414;133117;5429.5;1
LKOH;0;20260414;133117;5429.0;21
LKOH;0;20260414;133117;5429.0;12
LKOH;0;20260414;133121;5430.0;7
LKOH;0;20260414;133121;5430.5;26
LKOH;0;20260414;133121;5430.5;1
LKOH;0;20260414;133121;5431.0;1
LKOH;0;20260414;133121;5431.5;50
LKOH;0;20260414;133121;5431.5;15
LKOH;0;20260414;133121;5429.5;1
LKOH;0;20260414;133121;5429.5;1
LKOH;0;20260414;133121;5429.5;1
LKOH;0;20260414;133122;5429.5;1
LKOH;0;20260414;133122;5429.0;6
LKOH;0;20260414;133122;5429.0;5
LKOH;0;20260414;133133;5430.0;2
LKOH;0;20260414;133135;5429.5;1
LKOH;0;20260414;133151;5430.0;1
LKOH;0;20260414;133151;5429.5;1
LKOH;0;20260414;133151;5429.5;1
LKOH;0;20260414;133155;5429.5;5
LKOH;0;20260414;133156;5429.5;1
LKOH;0;20260414;133156;5429.5;1
LKOH;0;20260414;133158;5430.0;5
LKOH;0;20260414;133202;5430.0;3
LKOH;0;20260414;133203;5430.5;1
LKOH;0;20260414;133221;5430.5;3
LKOH;0;20260414;133226;5431.5;50
LKOH;0;20260414;133226;5431.5;1
LKOH;0;20260414;133226;5431.5;1
LKOH;0;20260414;133226;5431.5;1
LKOH;0;20260414;133226;5432.0;20
LKOH;0;20260414;133226;5432.0;73
LKOH;0;20260414;133226;5431.5;1
LKOH;0;20260414;133226;5431.5;32
LKOH;0;20260414;133226;5431.5;7
LKOH;0;20260414;133226;5431.5;5
LKOH;0;20260414;133227;5431.5;7
LKOH;0;20260414;133227;5431.5;4
LKOH;0;20260414;133228;5431.5;7
LKOH;0;20260414;133228;5431.5;7
LKOH;0;20260414;133231;5432.0;2
LKOH;0;20260414;133242;5431.5;5
LKOH;0;20260414;133242;5431.5;1
LKOH;0;20260414;133242;5432.0;1
LKOH;0;20260414;133242;5432.0;1
LKOH;0;20260414;133245;5431.5;1
LKOH;0;20260414;133247;5432.0;239
LKOH;0;20260414;133248;5431.5;7
LKOH;0;20260414;133248;5431.5;1
LKOH;0;20260414;133248;5431.0;1
LKOH;0;20260414;133248;5431.0;2
LKOH;0;20260414;133248;5431.0;1
LKOH;0;20260414;133248;5430.5;1
LKOH;0;20260414;133248;5430.5;1
LKOH;0;20260414;133248;5430.5;3
LKOH;0;20260414;133248;5430.5;10
LKOH;0;20260414;133251;5430.5;2
LKOH;0;20260414;133254;5431.5;1
LKOH;0;20260414;133254;5431.5;9
LKOH;0;20260414;133254;5432.0;148
LKOH;0;20260414;133254;5432.0;100
LKOH;0;20260414;133254;5432.0;33
LKOH;0;20260414;133254;5432.0;1
LKOH;0;20260414;133254;5432.0;7
LKOH;0;20260414;133254;5432.0;4
LKOH;0;20260414;133254;5432.0;3
LKOH;0;20260414;133254;5432.0;1
LKOH;0;20260414;133254;5432.0;1
LKOH;0;20260414;133254;5432.0;4
LKOH;0;20260414;133254;5432.5;100
LKOH;0;20260414;133254;5432.5;18
LKOH;0;20260414;133254;5432.5;1
LKOH;0;20260414;133254;5432.5;20
LKOH;0;20260414;133254;5432.5;1
LKOH;0;20260414;133254;5433.0;2
LKOH;0;20260414;133254;5433.0;5
LKOH;0;20260414;133254;5433.0;3
LKOH;0;20260414;133254;5433.0;50
LKOH;0;20260414;133254;5433.0;1
LKOH;0;20260414;133254;5433.0;1
LKOH;0;20260414;133254;5433.0;20
LKOH;0;20260414;133254;5433.0;18
LKOH;0;20260414;133254;5433.0;60
LKOH;0;20260414;133254;5433.0;20
LKOH;0;20260414;133254;5433.0;50
LKOH;0;20260414;133254;5433.0;50
LKOH;0;20260414;133254;5433.0;60
LKOH;0;20260414;133254;5433.0;1
LKOH;0;20260414;133254;5433.5;1534
LKOH;0;20260414;133254;5433.5;20
LKOH;0;20260414;133254;5433.5;1
LKOH;0;20260414;133254;5433.5;60
LKOH;0;20260414;133254;5434.0;1
LKOH;0;20260414;133254;5434.0;20
LKOH;0;20260414;133254;5434.0;1
LKOH;0;20260414;133254;5434.0;25
LKOH;0;20260414;133254;5434.5;20
LKOH;0;20260414;133254;5434.5;1
LKOH;0;20260414;133254;5434.5;100
LKOH;0;20260414;133254;5435.0;424
LKOH;0;20260414;133254;5433.5;4
LKOH;0;20260414;133255;5432.0;1
LKOH;0;20260414;133255;5432.0;7
LKOH;0;20260414;133255;5432.0;28
LKOH;0;20260414;133255;5432.0;10
LKOH;0;20260414;133255;5431.5;12
LKOH;0;20260414;133255;5431.5;5
LKOH;0;20260414;133255;5431.5;5
LKOH;0;20260414;133255;5431.5;61
LKOH;0;20260414;133255;5431.5;32
LKOH;0;20260414;133255;5431.5;1
LKOH;0;20260414;133255;5431.5;7
LKOH;0;20260414;133255;5431.5;44
LKOH;0;20260414;133255;5431.0;1
LKOH;0;20260414;133255;5431.0;1
LKOH;0;20260414;133255;5431.0;116
LKOH;0;20260414;133255;5431.0;3
LKOH;0;20260414;133255;5431.5;7
LKOH;0;20260414;133255;5432.0;33
LKOH;0;20260414;133255;5433.0;16
LKOH;0;20260414;133255;5433.0;19
LKOH;0;20260414;133255;5433.0;22
LKOH;0;20260414;133255;5433.0;3
LKOH;0;20260414;133255;5433.0;1
LKOH;0;20260414;133255;5433.0;17
LKOH;0;20260414;133255;5433.0;10
LKOH;0;20260414;133255;5433.0;3
LKOH;0;20260414;133255;5431.0;5
LKOH;0;20260414;133256;5431.0;5
LKOH;0;20260414;133256;5431.0;4
LKOH;0;20260414;133257;5431.5;3
LKOH;0;20260414;133257;5431.5;3
LKOH;0;20260414;133304;5432.5;1
LKOH;0;20260414;133307;5433.0;2
LKOH;0;20260414;133309;5433.0;1
LKOH;0;20260414;133320;5434.0;1
LKOH;0;20260414;133320;5434.0;33
LKOH;0;20260414;133320;5434.0;10
LKOH;0;20260414;133320;5434.0;7
LKOH;0;20260414;133321;5434.0;3
LKOH;0;20260414;133321;5434.0;4
LKOH;0;20260414;133321;5434.0;3
LKOH;0;20260414;133324;5434.5;4
LKOH;0;20260414;133324;5434.5;1
LKOH;0;20260414;133324;5434.5;1
LKOH;0;20260414;133324;5434.5;33
LKOH;0;20260414;133324;5434.5;6
LKOH;0;20260414;133325;5434.0;2
LKOH;0;20260414;133325;5434.0;3
LKOH;0;20260414;133325;5434.5;2
LKOH;0;20260414;133331;5435.0;2
LKOH;0;20260414;133338;5434.5;5
LKOH;0;20260414;133340;5434.5;1
LKOH;0;20260414;133351;5435.0;1
LKOH;0;20260414;133351;5435.0;1
LKOH;0;20260414;133351;5434.5;2
LKOH;0;20260414;133352;5434.5;1
LKOH;0;20260414;133352;5434.5;1
LKOH;0;20260414;133355;5435.0;1
LKOH;0;20260414;133355;5434.5;3
LKOH;0;20260414;133355;5434.0;2
LKOH;0;20260414;133355;5434.5;24
LKOH;0;20260414;133355;5434.5;1
LKOH;0;20260414;133356;5435.0;1
LKOH;0;20260414;133356;5434.5;1
LKOH;0;20260414;133356;5434.5;2
LKOH;0;20260414;133357;5434.5;1
LKOH;0;20260414;133401;5435.0;8
LKOH;0;20260414;133406;5434.5;15
LKOH;0;20260414;133407;5434.5;1
LKOH;0;20260414;133407;5434.5;2
LKOH;0;20260414;133412;5435.0;1
LKOH;0;20260414;133414;5434.5;4
LKOH;0;20260414;133415;5435.0;1
LKOH;0;20260414;133418;5434.5;39
LKOH;0;20260414;133418;5434.5;1
LKOH;0;20260414;133418;5434.5;1
LKOH;0;20260414;133418;5434.0;32
LKOH;0;20260414;133418;5434.0;1
LKOH;0;20260414;133418;5433.5;1
LKOH;0;20260414;133418;5433.5;7
LKOH;0;20260414;133418;5433.5;118
LKOH;0;20260414;133418;5433.5;50
LKOH;0;20260414;133418;5433.0;1
LKOH;0;20260414;133418;5433.0;75
LKOH;0;20260414;133418;5433.0;222
LKOH;0;20260414;133418;5433.0;2
LKOH;0;20260414;133419;5433.0;31
LKOH;0;20260414;133419;5433.0;9
LKOH;0;20260414;133419;5432.5;11
LKOH;0;20260414;133419;5432.5;4
LKOH;0;20260414;133419;5432.5;1
LKOH;0;20260414;133419;5432.5;6
LKOH;0;20260414;133421;5432.5;3
LKOH;0;20260414;133428;5433.5;1
LKOH;0;20260414;133428;5434.0;1
LKOH;0;20260414;133436;5434.5;1
LKOH;0;20260414;133437;5433.0;1
LKOH;0;20260414;133437;5433.0;1
LKOH;0;20260414;133437;5433.0;1
LKOH;0;20260414;133437;5432.5;1
LKOH;0;20260414;133450;5434.0;1
LKOH;0;20260414;133450;5434.0;1
LKOH;0;20260414;133451;5433.5;1
LKOH;0;20260414;133451;5433.0;1
LKOH;0;20260414;133454;5433.0;1
LKOH;0;20260414;133454;5432.5;118
LKOH;0;20260414;133454;5432.5;1
LKOH;0;20260414;133454;5432.5;100
LKOH;0;20260414;133454;5432.5;7
LKOH;0;20260414;133454;5432.5;5
LKOH;0;20260414;133454;5432.5;8
LKOH;0;20260414;133454;5432.5;1
LKOH;0;20260414;133454;5432.0;20
LKOH;0;20260414;133454;5432.0;1
LKOH;0;20260414;133454;5432.0;1
LKOH;0;20260414;133454;5432.0;50
LKOH;0;20260414;133454;5432.0;1
LKOH;0;20260414;133454;5431.5;1
LKOH;0;20260414;133454;5431.5;60
LKOH;0;20260414;133454;5431.5;25
LKOH;0;20260414;133454;5431.5;100
LKOH;0;20260414;133454;5431.0;3
LKOH;0;20260414;133454;5431.0;50
LKOH;0;20260414;133454;5431.0;1
LKOH;0;20260414;133454;5431.0;60
LKOH;0;20260414;133454;5431.0;20
LKOH;0;20260414;133454;5431.0;66
LKOH;0;20260414;133454;5430.5;4
LKOH;0;20260414;133454;5430.5;20
LKOH;0;20260414;133454;5430.5;18
LKOH;0;20260414;133454;5430.5;1
LKOH;0;20260414;133454;5430.5;50
LKOH;0;20260414;133454;5430.5;52
LKOH;0;20260414;133454;5430.0;2
LKOH;0;20260414;133454;5430.0;5
LKOH;0;20260414;133454;5430.0;5
LKOH;0;20260414;133454;5430.0;50
LKOH;0;20260414;133454;5430.0;1
LKOH;0;20260414;133454;5430.0;20
LKOH;0;20260414;133454;5430.0;2
LKOH;0;20260414;133454;5430.0;50
LKOH;0;20260414;133454;5430.0;120
LKOH;0;20260414;133454;5430.0;18
LKOH;0;20260414;133454;5430.0;20
LKOH;0;20260414;133455;5429.5;1
LKOH;0;20260414;133455;5429.5;2
LKOH;0;20260414;133455;5429.5;59
LKOH;0;20260414;133455;5429.5;63
LKOH;0;20260414;133455;5429.5;5
LKOH;0;20260414;133456;5429.5;1
LKOH;0;20260414;133456;5429.5;2
LKOH;0;20260414;133459;5430.0;1
LKOH;0;20260414;133505;5430.0;1
LKOH;0;20260414;133507;5430.0;5
LKOH;0;20260414;133514;5430.0;1
LKOH;0;20260414;133516;5430.0;1
LKOH;0;20260414;133522;5429.5;3
LKOH;0;20260414;133523;5429.5;4
LKOH;0;20260414;133523;5429.5;10
LKOH;0;20260414;133523;5429.5;1
LKOH;0;20260414;133523;5429.5;1
LKOH;0;20260414;133523;5429.5;1
LKOH;0;20260414;133523;5429.0;1
LKOH;0;20260414;133523;5429.0;1
LKOH;0;20260414;133523;5429.0;1
LKOH;0;20260414;133523;5429.0;1
LKOH;0;20260414;133523;5429.0;15
LKOH;0;20260414;133523;5429.0;50
LKOH;0;20260414;133523;5429.0;1
LKOH;0;20260414;133524;5428.5;5
LKOH;0;20260414;133524;5428.5;6
LKOH;0;20260414;133527;5429.0;65
LKOH;0;20260414;133528;5428.5;3
LKOH;0;20260414;133528;5428.5;4
LKOH;0;20260414;133542;5429.0;49
LKOH;0;20260414;133543;5429.0;2
LKOH;0;20260414;133543;5428.5;1
LKOH;0;20260414;133543;5428.5;1
LKOH;0;20260414;133543;5428.5;1
LKOH;0;20260414;133543;5428.5;3
LKOH;0;20260414;133548;5429.0;3
LKOH;0;20260414;133550;5428.5;20
LKOH;0;20260414;133551;5428.5;1
LKOH;0;20260414;133551;5428.5;2
LKOH;0;20260414;133552;5428.5;2
LKOH;0;20260414;133555;5429.0;1
LKOH;0;20260414;133555;5428.5;5
LKOH;0;20260414;133555;5429.0;3
LKOH;0;20260414;133557;5429.0;194
LKOH;0;20260414;133558;5428.5;3
LKOH;0;20260414;133558;5428.5;8
LKOH;0;20260414;133558;5428.5;7
LKOH;0;20260414;133558;5428.5;4
LKOH;0;20260414;133605;5429.0;1
LKOH;0;20260414;133608;5428.5;4
LKOH;0;20260414;133608;5428.5;6
LKOH;0;20260414;133609;5428.5;1
LKOH;0;20260414;133609;5428.5;1
LKOH;0;20260414;133617;5429.0;1
LKOH;0;20260414;133622;5428.5;3
LKOH;0;20260414;133651;5429.0;1
LKOH;0;20260414;133652;5428.5;2
LKOH;0;20260414;133653;5429.0;1
LKOH;0;20260414;133655;5428.5;5
LKOH;0;20260414;133714;5429.0;37
LKOH;0;20260414;133715;5429.0;1
LKOH;0;20260414;133715;5428.5;2
LKOH;0;20260414;133715;5428.5;3
LKOH;0;20260414;133719;5428.5;2
LKOH;0;20260414;133720;5429.0;3
LKOH;0;20260414;133722;5428.5;3
LKOH;0;20260414;133723;5428.5;2
LKOH;0;20260414;133731;5428.5;1
LKOH;0;20260414;133733;5428.5;4
LKOH;0;20260414;133733;5429.0;5
LKOH;0;20260414;133734;5428.5;1
LKOH;0;20260414;133734;5428.5;1
LKOH;0;20260414;133739;5428.5;3
LKOH;0;20260414;133739;5428.5;3
LKOH;0;20260414;133752;5428.5;2
LKOH;0;20260414;133755;5428.5;1
LKOH;0;20260414;133755;5428.5;1
LKOH;0;20260414;133755;5428.0;3
LKOH;0;20260414;133756;5428.0;1
LKOH;0;20260414;133756;5428.0;1
LKOH;0;20260414;133757;5428.5;1
LKOH;0;20260414;133803;5428.5;4
LKOH;0;20260414;133803;5428.5;1
LKOH;0;20260414;133808;5429.0;1
LKOH;0;20260414;133811;5428.5;1
LKOH;0;20260414;133814;5429.0;2
LKOH;0;20260414;133822;5428.5;3
LKOH;0;20260414;133833;5428.5;1
LKOH;0;20260414;133844;5429.0;2
LKOH;0;20260414;133845;5429.0;1
LKOH;0;20260414;133845;5428.5;1
LKOH;0;20260414;133845;5428.5;1
LKOH;0;20260414;133850;5428.5;1
LKOH;0;20260414;133850;5428.5;2
LKOH;0;20260414;133852;5428.5;2
LKOH;0;20260414;133855;5428.5;1
LKOH;0;20260414;133855;5428.5;1
LKOH;0;20260414;133855;5428.5;3
LKOH;0;20260414;133900;5428.5;1
LKOH;0;20260414;133918;5429.0;1
LKOH;0;20260414;133922;5428.5;3
LKOH;0;20260414;133927;5429.0;1
LKOH;0;20260414;133928;5428.5;1
LKOH;0;20260414;133928;5428.5;1
LKOH;0;20260414;133929;5429.0;5
LKOH;0;20260414;133935;5428.5;1
LKOH;0;20260414;133940;5429.0;100
LKOH;0;20260414;133940;5429.0;1
LKOH;0;20260414;133940;5429.0;3
LKOH;0;20260414;133940;5428.5;1
LKOH;0;20260414;133940;5428.5;4
LKOH;0;20260414;133940;5428.5;1
LKOH;0;20260414;133940;5428.5;5
LKOH;0;20260414;133952;5428.5;2
LKOH;0;20260414;133955;5428.5;5
LKOH;0;20260414;133956;5428.5;1
LKOH;0;20260414;133956;5428.5;1
LKOH;0;20260414;134020;5428.5;2
LKOH;0;20260414;134022;5428.5;3
LKOH;0;20260414;134027;5428.5;2
LKOH;0;20260414;134031;5429.0;1
LKOH;0;20260414;134037;5429.0;14
LKOH;0;20260414;134037;5429.5;1
LKOH;0;20260414;134037;5429.5;1
LKOH;0;20260414;134037;5429.5;2
LKOH;0;20260414;134037;5429.5;1
LKOH;0;20260414;134037;5429.5;7
LKOH;0;20260414;134037;5429.5;1
LKOH;0;20260414;134037;5429.5;1
LKOH;0;20260414;134037;5430.0;19
LKOH;0;20260414;134038;5429.0;3
LKOH;0;20260414;134038;5429.0;2
LKOH;0;20260414;134038;5429.0;1
LKOH;0;20260414;134039;5429.5;1
LKOH;0;20260414;134052;5429.0;3
LKOH;0;20260414;134053;5429.5;1
LKOH;0;20260414;134055;5429.5;1
LKOH;0;20260414;134055;5429.5;1
LKOH;0;20260414;134055;5429.0;4
LKOH;0;20260414;134058;5430.0;10
LKOH;0;20260414;134058;5429.5;1
LKOH;0;20260414;134059;5429.0;1
LKOH;0;20260414;134122;5429.0;2
LKOH;0;20260414;134152;5429.0;3
LKOH;0;20260414;134156;5429.0;5
LKOH;0;20260414;134211;5429.5;1
LKOH;0;20260414;134214;5430.0;46
LKOH;0;20260414;134214;5430.0;6
LKOH;0;20260414;134214;5430.0;6
LKOH;0;20260414;134215;5430.0;766
LKOH;0;20260414;134215;5430.0;3
LKOH;0;20260414;134215;5430.5;3
LKOH;0;20260414;134216;5432.5;43
LKOH;0;20260414;134216;5432.5;25
LKOH;0;20260414;134216;5432.5;7
LKOH;0;20260414;134216;5432.5;11
LKOH;0;20260414;134216;5433.0;25
LKOH;0;20260414;134216;5433.0;13
LKOH;0;20260414;134216;5433.0;13
LKOH;0;20260414;134216;5433.0;5
LKOH;0;20260414;134216;5433.0;5
LKOH;0;20260414;134216;5433.0;13
LKOH;0;20260414;134216;5433.0;5
LKOH;0;20260414;134216;5433.0;36
LKOH;0;20260414;134216;5434.0;5
LKOH;0;20260414;134216;5434.5;71
LKOH;0;20260414;134216;5434.5;29
LKOH;0;20260414;134216;5434.5;1
LKOH;0;20260414;134216;5434.5;9
LKOH;0;20260414;134216;5434.5;48
LKOH;0;20260414;134216;5434.5;5
LKOH;0;20260414;134216;5434.5;2
LKOH;0;20260414;134216;5434.5;17
LKOH;0;20260414;134216;5434.5;33
LKOH;0;20260414;134216;5434.5;5
LKOH;0;20260414;134216;5435.0;38
LKOH;0;20260414;134216;5434.5;33
LKOH;0;20260414;134216;5434.5;33
LKOH;0;20260414;134216;5434.5;33
LKOH;0;20260414;134217;5435.0;76
LKOH;0;20260414;134217;5435.0;2
LKOH;0;20260414;134217;5435.0;76
LKOH;0;20260414;134217;5434.5;4
LKOH;0;20260414;134217;5435.0;10
LKOH;0;20260414;134217;5435.0;4
LKOH;0;20260414;134217;5435.0;2
LKOH;0;20260414;134217;5435.0;1
LKOH;0;20260414;134217;5435.0;1
LKOH;0;20260414;134217;5435.0;2
LKOH;0;20260414;134217;5435.0;76
LKOH;0;20260414;134217;5435.0;76
LKOH;0;20260414;134218;5435.0;76
LKOH;0;20260414;134218;5435.0;76
LKOH;0;20260414;134218;5434.5;30
LKOH;0;20260414;134218;5434.5;31
LKOH;0;20260414;134218;5435.0;76
LKOH;0;20260414;134218;5435.0;76
LKOH;0;20260414;134219;5434.5;7
LKOH;0;20260414;134219;5434.5;8
LKOH;0;20260414;134219;5434.5;2
LKOH;0;20260414;134219;5434.5;10
LKOH;0;20260414;134219;5434.5;3
LKOH;0;20260414;134220;5434.5;5
LKOH;0;20260414;134220;5434.5;6
LKOH;0;20260414;134220;5434.5;11
LKOH;0;20260414;134221;5435.0;50
LKOH;0;20260414;134222;5434.5;3
LKOH;0;20260414;134222;5434.5;1
LKOH;0;20260414;134222;5434.5;3
LKOH;0;20260414;134222;5434.5;2
LKOH;0;20260414;134223;5435.0;50
LKOH;0;20260414;134224;5434.5;3
LKOH;0;20260414;134224;5434.5;3
LKOH;0;20260414;134225;5435.0;3
LKOH;0;20260414;134225;5435.0;50
LKOH;0;20260414;134225;5435.0;50
LKOH;0;20260414;134225;5434.5;2
LKOH;0;20260414;134225;5434.5;3
LKOH;0;20260414;134226;5434.5;2
LKOH;0;20260414;134226;5434.5;3
LKOH;0;20260414;134237;5434.5;2
LKOH;0;20260414;134252;5434.5;1
LKOH;0;20260414;134252;5434.5;1
LKOH;0;20260414;134252;5434.0;1
LKOH;0;20260414;134253;5434.0;1
LKOH;0;20260414;134253;5434.0;1
LKOH;0;20260414;134256;5434.0;5
LKOH;0;20260414;134312;5433.5;1
LKOH;0;20260414;134317;5434.0;1
LKOH;0;20260414;134317;5434.0;33
LKOH;0;20260414;134317;5434.0;7
LKOH;0;20260414;134317;5434.5;1
LKOH;0;20260414;134317;5434.5;7
LKOH;0;20260414;134317;5434.5;30
