<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
LKOH;0;20260414;131114;5416;2
LKOH;0;20260414;131114;5416.5;24
LKOH;0;20260414;131114;5416.5;1
LKOH;0;20260414;131114;5416.5;10
LKOH;0;20260414;131114;5417;1
LKOH;0;20260414;131114;5417;24
LKOH;0;20260414;131114;5417;1
LKOH;0;20260414;131114;5417;11
LKOH;0;20260414;131115;5417.5;2
LKOH;0;20260414;131115;5417;13
LKOH;0;20260414;131115;5417;14
LKOH;0;20260414;131115;5417;6
LKOH;0;20260414;131115;5417;7
LKOH;0;20260414;131116;5417;1
LKOH;0;20260414;131116;5417;1
LKOH;0;20260414;131116;5417;1
LKOH;0;20260414;131116;5417;1
LKOH;0;20260414;131116;5417.5;1
LKOH;0;20260414;131116;5417;1
LKOH;0;20260414;131116;5417;1
LKOH;0;20260414;131120;5417;2
LKOH;0;20260414;131121;5417;1
LKOH;0;20260414;131121;5417;1
LKOH;0;20260414;131141;5417.5;1
LKOH;0;20260414;131145;5417.5;2
LKOH;0;20260414;131145;5417;3
LKOH;0;20260414;131146;5417;1
LKOH;0;20260414;131146;5417;1
LKOH;0;20260414;131150;5417.5;2
LKOH;0;20260414;131150;5417;3
LKOH;0;20260414;131151;5417;1
LKOH;0;20260414;131151;5417;1
LKOH;0;20260414;131154;5417;5
LKOH;0;20260414;131155;5417;1
LKOH;0;20260414;131155;5417;1
LKOH;0;20260414;131156;5417;1
LKOH;0;20260414;131156;5417;1
LKOH;0;20260414;131203;5417.5;1
LKOH;0;20260414;131212;5417;12
LKOH;0;20260414;131213;5417;1
LKOH;0;20260414;131213;5417;2
LKOH;0;20260414;131213;5417;1
LKOH;0;20260414;131213;5417;1
LKOH;0;20260414;131220;5417;2
LKOH;0;20260414;131225;5417.5;1
LKOH;0;20260414;131228;5417.5;57
LKOH;0;20260414;131228;5417.5;2
LKOH;0;20260414;131228;5417.5;10
LKOH;0;20260414;131229;5417.5;9
LKOH;0;20260414;131229;5417.5;9
LKOH;0;20260414;131229;5417.5;4
LKOH;0;20260414;131229;5417.5;4
LKOH;0;20260414;131230;5417.5;1
LKOH;0;20260414;131230;5417.5;1
LKOH;0;20260414;131230;5417.5;1
LKOH;0;20260414;131230;5417.5;1
LKOH;0;20260414;131230;5417.5;1
LKOH;0;20260414;131238;5418;5
LKOH;0;20260414;131239;5417.5;1
LKOH;0;20260414;131239;5417.5;1
LKOH;0;20260414;131248;5418;1
LKOH;0;20260414;131250;5417.5;1
LKOH;0;20260414;131250;5417.5;2
LKOH;0;20260414;131254;5417.5;5
LKOH;0;20260414;131254;5417.5;4
LKOH;0;20260414;131255;5417.5;1
LKOH;0;20260414;131255;5417.5;2
LKOH;0;20260414;131255;5417.5;1
LKOH;0;20260414;131255;5417.5;1
LKOH;0;20260414;131302;5417.5;1
LKOH;0;20260414;131306;5418;11
LKOH;0;20260414;131306;5418;2
LKOH;0;20260414;131306;5418.5;2
LKOH;0;20260414;131306;5418.5;2
LKOH;0;20260414;131306;5418.5;1
LKOH;0;20260414;131306;5418.5;3
LKOH;0;20260414;131306;5419;32
LKOH;0;20260414;131306;5419;76
LKOH;0;20260414;131307;5419;150
LKOH;0;20260414;131307;5419;21
LKOH;0;20260414;131307;5419;2
LKOH;0;20260414;131307;5419;1
LKOH;0;20260414;131307;5419.5;2
LKOH;0;20260414;131307;5419.5;3
LKOH;0;20260414;131307;5419.5;1
LKOH;0;20260414;131307;5419.5;1
LKOH;0;20260414;131307;5420;19
LKOH;0;20260414;131307;5420;2
LKOH;0;20260414;131307;5420;1
LKOH;0;20260414;131307;5420;20
LKOH;0;20260414;131307;5420;100
LKOH;0;20260414;131307;5420;1
LKOH;0;20260414;131307;5421;19
LKOH;0;20260414;131307;5421.5;14
LKOH;0;20260414;131307;5422;4
LKOH;0;20260414;131307;5422;2
LKOH;0;20260414;131307;5422;5
LKOH;0;20260414;131307;5422;3
LKOH;0;20260414;131307;5422;1
LKOH;0;20260414;131307;5422;48
LKOH;0;20260414;131307;5421.5;2
LKOH;0;20260414;131307;5421.5;1
LKOH;0;20260414;131307;5421;5
LKOH;0;20260414;131307;5421;1
LKOH;0;20260414;131307;5421;4
LKOH;0;20260414;131307;5422;2
LKOH;0;20260414;131307;5422;18
LKOH;0;20260414;131307;5422.5;68
LKOH;0;20260414;131307;5422;1
LKOH;0;20260414;131307;5422;1
LKOH;0;20260414;131307;5422;51
LKOH;0;20260414;131307;5422;3
LKOH;0;20260414;131307;5422;2
LKOH;0;20260414;131307;5423;51
LKOH;0;20260414;131307;5423.5;1
LKOH;0;20260414;131307;5423.5;5
LKOH;0;20260414;131307;5423.5;18
LKOH;0;20260414;131307;5423.5;1
LKOH;0;20260414;131307;5423.5;20
LKOH;0;20260414;131307;5422;1
LKOH;0;20260414;131307;5423.5;1
LKOH;0;20260414;131307;5423;15
LKOH;0;20260414;131307;5423;35
LKOH;0;20260414;131307;5423.5;26
LKOH;0;20260414;131307;5423.5;3
LKOH;0;20260414;131307;5423.5;4
LKOH;0;20260414;131307;5423;15
LKOH;0;20260414;131307;5423;36
LKOH;0;20260414;131307;5423.5;25
LKOH;0;20260414;131307;5423.5;16
LKOH;0;20260414;131307;5423.5;2
LKOH;0;20260414;131307;5423.5;2
LKOH;0;20260414;131307;5423.5;14
LKOH;0;20260414;131307;5423.5;10
LKOH;0;20260414;131307;5423.5;6
LKOH;0;20260414;131308;5423;50
LKOH;0;20260414;131308;5423;26
LKOH;0;20260414;131308;5422.5;19
LKOH;0;20260414;131308;5422.5;19
LKOH;0;20260414;131308;5422.5;7
LKOH;0;20260414;131308;5422.5;6
LKOH;0;20260414;131309;5422.5;15
LKOH;0;20260414;131309;5422.5;16
LKOH;0;20260414;131309;5422.5;11
LKOH;0;20260414;131309;5422.5;12
LKOH;0;20260414;131310;5422.5;1
LKOH;0;20260414;131310;5422.5;2
LKOH;0;20260414;131310;5422.5;1
LKOH;0;20260414;131310;5422.5;2
LKOH;0;20260414;131311;5422.5;3
LKOH;0;20260414;131311;5422.5;3
LKOH;0;20260414;131311;5422.5;2
LKOH;0;20260414;131311;5422.5;2
LKOH;0;20260414;131311;5422.5;1
LKOH;0;20260414;131312;5422.5;1
LKOH;0;20260414;131312;5422.5;1
LKOH;0;20260414;131320;5422.5;2
LKOH;0;20260414;131321;5422.5;1
LKOH;0;20260414;131321;5422.5;1
LKOH;0;20260414;131322;5423;8
LKOH;0;20260414;131322;5423;7
LKOH;0;20260414;131322;5423;1
LKOH;0;20260414;131322;5423;8
LKOH;0;20260414;131322;5423;3
LKOH;0;20260414;131322;5423;3
LKOH;0;20260414;131322;5423;15
LKOH;0;20260414;131323;5423;15
LKOH;0;20260414;131323;5422.5;2
LKOH;0;20260414;131323;5423;2
LKOH;0;20260414;131323;5423;13
LKOH;0;20260414;131323;5422.5;1
LKOH;0;20260414;131323;5423;15
LKOH;0;20260414;131323;5423;5
LKOH;0;20260414;131323;5423;5
LKOH;0;20260414;131323;5423;3
LKOH;0;20260414;131323;5423.5;1
LKOH;0;20260414;131323;5423.5;1
LKOH;0;20260414;131324;5423;15
LKOH;0;20260414;131324;5422.5;5
LKOH;0;20260414;131324;5423;15
LKOH;0;20260414;131324;5422.5;2
LKOH;0;20260414;131324;5423;3
LKOH;0;20260414;131324;5423;7
LKOH;0;20260414;131324;5423;4
LKOH;0;20260414;131324;5423.5;1
LKOH;0;20260414;131324;5423;6
LKOH;0;20260414;131324;5423;3
LKOH;0;20260414;131324;5423;6
LKOH;0;20260414;131325;5423;15
LKOH;0;20260414;131325;5423;12
LKOH;0;20260414;131325;5423;1
LKOH;0;20260414;131325;5423;2
LKOH;0;20260414;131325;5423;3
LKOH;0;20260414;131325;5423;12
LKOH;0;20260414;131325;5422.5;1
LKOH;0;20260414;131325;5422.5;4
LKOH;0;20260414;131325;5423;15
LKOH;0;20260414;131326;5423;6
LKOH;0;20260414;131326;5423;5
LKOH;0;20260414;131326;5423;3
LKOH;0;20260414;131326;5423.5;1
LKOH;0;20260414;131326;5423;4
LKOH;0;20260414;131326;5423;2
LKOH;0;20260414;131326;5423.5;1
LKOH;0;20260414;131326;5423.5;8
LKOH;0;20260414;131326;5423.5;15
LKOH;0;20260414;131326;5423;1
LKOH;0;20260414;131326;5423;3
LKOH;0;20260414;131326;5423;2
LKOH;0;20260414;131326;5423.5;10
LKOH;0;20260414;131327;5423;2
LKOH;0;20260414;131327;5423;13
LKOH;0;20260414;131327;5422.5;5
LKOH;0;20260414;131327;5423;15
LKOH;0;20260414;131327;5423;5
LKOH;0;20260414;131327;5423;3
LKOH;0;20260414;131327;5423;5
LKOH;0;20260414;131327;5423.5;2
LKOH;0;20260414;131327;5423;15
LKOH;0;20260414;131328;5422.5;1
LKOH;0;20260414;131328;5423;15
LKOH;0;20260414;131328;5422.5;5
LKOH;0;20260414;131328;5423;3
LKOH;0;20260414;131328;5423;3
LKOH;0;20260414;131328;5423;7
LKOH;0;20260414;131328;5423.5;2
LKOH;0;20260414;131328;5423;7
LKOH;0;20260414;131328;5423.5;1
LKOH;0;20260414;131328;5423.5;7
LKOH;0;20260414;131328;5423;1
LKOH;0;20260414;131328;5423;2
LKOH;0;20260414;131328;5423.5;12
LKOH;0;20260414;131329;5423;1
LKOH;0;20260414;131329;5423;2
LKOH;0;20260414;131329;5423.5;12
LKOH;0;20260414;131329;5423.5;2
LKOH;0;20260414;131329;5423.5;4
LKOH;0;20260414;131329;5423.5;2
LKOH;0;20260414;131329;5424;7
LKOH;0;20260414;131329;5423.5;3
LKOH;0;20260414;131329;5423.5;12
LKOH;0;20260414;131329;5423.5;15
LKOH;0;20260414;131330;5423;2
LKOH;0;20260414;131330;5423.5;6
LKOH;0;20260414;131330;5423.5;3
LKOH;0;20260414;131330;5423.5;6
LKOH;0;20260414;131330;5423.5;2
LKOH;0;20260414;131330;5423.5;4
LKOH;0;20260414;131330;5423.5;9
LKOH;0;20260414;131330;5423;2
LKOH;0;20260414;131330;5423.5;15
LKOH;0;20260414;131330;5423.5;9
LKOH;0;20260414;131330;5423.5;3
LKOH;0;20260414;131330;5423.5;3
LKOH;0;20260414;131331;5423.5;3
LKOH;0;20260414;131331;5423.5;12
LKOH;0;20260414;131331;5423.5;3
LKOH;0;20260414;131331;5423.5;5
LKOH;0;20260414;131331;5424;1
LKOH;0;20260414;131331;5424;5
LKOH;0;20260414;131331;5424;1
LKOH;0;20260414;131331;5423.5;3
LKOH;0;20260414;131331;5423.5;6
LKOH;0;20260414;131331;5424;2
LKOH;0;20260414;131331;5424;4
LKOH;0;20260414;131331;5423.5;3
LKOH;0;20260414;131331;5424;12
LKOH;0;20260414;131332;5423.5;1
LKOH;0;20260414;131332;5423.5;2
LKOH;0;20260414;131332;5423.5;1
LKOH;0;20260414;131332;5424;11
LKOH;0;20260414;131332;5423.5;2
LKOH;0;20260414;131332;5423.5;2
LKOH;0;20260414;131332;5424;10
LKOH;0;20260414;131332;5424;1
LKOH;0;20260414;131332;5424;15
LKOH;0;20260414;131332;5424;3
LKOH;0;20260414;131332;5424;2
LKOH;0;20260414;131332;5424.5;2
LKOH;0;20260414;131332;5424.5;8
LKOH;0;20260414;131333;5424;2
LKOH;0;20260414;131333;5424;3
LKOH;0;20260414;131333;5424;8
LKOH;0;20260414;131333;5424;2
LKOH;0;20260414;131333;5424;6
LKOH;0;20260414;131333;5424;3
LKOH;0;20260414;131333;5424;5
LKOH;0;20260414;131333;5424.5;1
LKOH;0;20260414;131333;5424.5;33
LKOH;0;20260414;131333;5424.5;3
LKOH;0;20260414;131333;5424.5;5
LKOH;0;20260414;131333;5425;18
LKOH;0;20260414;131333;5425;80
LKOH;0;20260414;131333;5425;20
LKOH;0;20260414;131333;5425.5;1
LKOH;0;20260414;131333;5425.5;1
LKOH;0;20260414;131333;5425.5;24
LKOH;0;20260414;131333;5425.5;8
LKOH;0;20260414;131333;5425.5;7
LKOH;0;20260414;131333;5425.5;1
LKOH;0;20260414;131333;5425.5;14
LKOH;0;20260414;131333;5425.5;24
LKOH;0;20260414;131333;5425.5;11
LKOH;0;20260414;131333;5425.5;33
LKOH;0;20260414;131333;5426;5
LKOH;0;20260414;131333;5426;1
LKOH;0;20260414;131333;5426;21
LKOH;0;20260414;131333;5425.5;11
LKOH;0;20260414;131333;5425.5;3
LKOH;0;20260414;131333;5425.5;33
LKOH;0;20260414;131333;5426.5;10
LKOH;0;20260414;131333;5426.5;5
LKOH;0;20260414;131333;5427;5
LKOH;0;20260414;131333;5427;3
LKOH;0;20260414;131333;5427;21
LKOH;0;20260414;131333;5426.5;15
LKOH;0;20260414;131334;5426.5;6
LKOH;0;20260414;131334;5426.5;6
LKOH;0;20260414;131334;5426.5;3
LKOH;0;20260414;131334;5426.5;5
LKOH;0;20260414;131334;5426.5;8
LKOH;0;20260414;131334;5426.5;2
LKOH;0;20260414;131334;5426.5;3
LKOH;0;20260414;131334;5426.5;12
LKOH;0;20260414;131334;5426;9
LKOH;0;20260414;131334;5426.5;8
LKOH;0;20260414;131334;5426.5;7
LKOH;0;20260414;131335;5426;8
LKOH;0;20260414;131335;5426;8
LKOH;0;20260414;131335;5426;3
LKOH;0;20260414;131335;5426;3
LKOH;0;20260414;131336;5426;3
LKOH;0;20260414;131336;5426;4
LKOH;0;20260414;131336;5426;1
LKOH;0;20260414;131336;5426;1
LKOH;0;20260414;131337;5426;1
LKOH;0;20260414;131337;5426;1
LKOH;0;20260414;131337;5426;1
LKOH;0;20260414;131337;5426;1
LKOH;0;20260414;131338;5426.5;1
LKOH;0;20260414;131338;5426.5;2
LKOH;0;20260414;131339;5426;1
LKOH;0;20260414;131342;5426;1
LKOH;0;20260414;131342;5426;6
LKOH;0;20260414;131343;5426;1
LKOH;0;20260414;131343;5426;2
LKOH;0;20260414;131343;5426;1
LKOH;0;20260414;131343;5426;1
LKOH;0;20260414;131347;5423.5;1
LKOH;0;20260414;131348;5424;1
LKOH;0;20260414;131348;5424;1
LKOH;0;20260414;131348;5423.5;3
LKOH;0;20260414;131348;5423.5;11
LKOH;0;20260414;131349;5423;2
LKOH;0;20260414;131349;5422;1
LKOH;0;20260414;131349;5422;1
LKOH;0;20260414;131349;5422;1
LKOH;0;20260414;131349;5422;2
LKOH;0;20260414;131350;5422;3
LKOH;0;20260414;131352;5422;1
LKOH;0;20260414;131352;5422.5;24
LKOH;0;20260414;131353;5422.5;4
LKOH;0;20260414;131353;5422.5;2
LKOH;0;20260414;131353;5422.5;3
LKOH;0;20260414;131353;5422.5;1
LKOH;0;20260414;131354;5422.5;6
LKOH;0;20260414;131355;5422.5;1
LKOH;0;20260414;131355;5422.5;1
LKOH;0;20260414;131355;5422.5;1
LKOH;0;20260414;131355;5422.5;1
LKOH;0;20260414;131358;5423;1
LKOH;0;20260414;131358;5423.5;1
LKOH;0;20260414;131358;5423.5;1
LKOH;0;20260414;131358;5423.5;1
LKOH;0;20260414;131358;5423.5;1
LKOH;0;20260414;131358;5423.5;4
LKOH;0;20260414;131358;5423.5;4
LKOH;0;20260414;131358;5423.5;4
LKOH;0;20260414;131358;5423.5;1
LKOH;0;20260414;131358;5423.5;1
LKOH;0;20260414;131358;5424;1
LKOH;0;20260414;131358;5424;22
LKOH;0;20260414;131358;5424;1
LKOH;0;20260414;131358;5424;7
LKOH;0;20260414;131359;5422.5;2
LKOH;0;20260414;131359;5422.5;1
LKOH;0;20260414;131359;5422.5;3
LKOH;0;20260414;131359;5422.5;7
LKOH;0;20260414;131359;5422;3
LKOH;0;20260414;131359;5422;3
LKOH;0;20260414;131400;5422;1
LKOH;0;20260414;131400;5422;1
LKOH;0;20260414;131404;5422.5;4
LKOH;0;20260414;131404;5422;1
LKOH;0;20260414;131404;5422;1
LKOH;0;20260414;131406;5422;2
LKOH;0;20260414;131407;5421.5;1
LKOH;0;20260414;131407;5421.5;1
LKOH;0;20260414;131411;5422.5;1
LKOH;0;20260414;131411;5422.5;1
LKOH;0;20260414;131411;5422.5;19
LKOH;0;20260414;131412;5422;2
LKOH;0;20260414;131412;5422.5;3
LKOH;0;20260414;131412;5422;2
LKOH;0;20260414;131412;5422;1
LKOH;0;20260414;131412;5422;2
LKOH;0;20260414;131414;5423;1
LKOH;0;20260414;131415;5422;1
LKOH;0;20260414;131415;5422;1
LKOH;0;20260414;131417;5423;9
LKOH;0;20260414;131417;5423;9
LKOH;0;20260414;131417;5423;32
LKOH;0;20260414;131418;5422.5;6
LKOH;0;20260414;131418;5422.5;6
LKOH;0;20260414;131418;5422.5;3
LKOH;0;20260414;131418;5422.5;3
LKOH;0;20260414;131419;5422.5;1
LKOH;0;20260414;131419;5422.5;1
LKOH;0;20260414;131419;5422.5;1
LKOH;0;20260414;131419;5422.5;1
LKOH;0;20260414;131419;5422.5;12
LKOH;0;20260414;131420;5422.5;2
LKOH;0;20260414;131420;5422.5;1
LKOH;0;20260414;131420;5422.5;2
LKOH;0;20260414;131421;5423;1
LKOH;0;20260414;131421;5422.5;1
LKOH;0;20260414;131421;5422.5;1
LKOH;0;20260414;131432;5422;2
LKOH;0;20260414;131433;5422;1
LKOH;0;20260414;131433;5422;1
LKOH;0;20260414;131436;5422;1
LKOH;0;20260414;131447;5422;11
LKOH;0;20260414;131448;5421.5;1
LKOH;0;20260414;131448;5421.5;2
LKOH;0;20260414;131448;5421.5;1
LKOH;0;20260414;131448;5421.5;1
LKOH;0;20260414;131450;5421;3
LKOH;0;20260414;131454;5421;2
LKOH;0;20260414;131454;5421;1
LKOH;0;20260414;131454;5421;2
LKOH;0;20260414;131455;5421.5;1
LKOH;0;20260414;131455;5421;1
LKOH;0;20260414;131455;5421;1
LKOH;0;20260414;131455;5421.5;13
LKOH;0;20260414;131456;5421;2
LKOH;0;20260414;131456;5421;2
LKOH;0;20260414;131456;5421;1
LKOH;0;20260414;131456;5421;2
LKOH;0;20260414;131459;5421.5;1
LKOH;0;20260414;131513;5422;3
LKOH;0;20260414;131513;5422;1
LKOH;0;20260414;131514;5422;1
LKOH;0;20260414;131514;5422;1
LKOH;0;20260414;131519;5423;1
LKOH;0;20260414;131520;5423;25
LKOH;0;20260414;131520;5423;8
LKOH;0;20260414;131520;5423;3
LKOH;0;20260414;131520;5423;14
LKOH;0;20260414;131520;5423;1
LKOH;0;20260414;131520;5423;1
LKOH;0;20260414;131520;5422.5;2
LKOH;0;20260414;131521;5422.5;1
LKOH;0;20260414;131521;5422;2
LKOH;0;20260414;131521;5422;1
LKOH;0;20260414;131521;5422;1
LKOH;0;20260414;131521;5422;2
LKOH;0;20260414;131521;5422;1
LKOH;0;20260414;131521;5422;1
LKOH;0;20260414;131521;5422;1
LKOH;0;20260414;131521;5422;1
LKOH;0;20260414;131521;5422;2
LKOH;0;20260414;131522;5422;1
LKOH;0;20260414;131522;5422;1
LKOH;0;20260414;131522;5421.5;1
LKOH;0;20260414;131522;5421.5;1
LKOH;0;20260414;131522;5421.5;1
LKOH;0;20260414;131522;5421.5;1
LKOH;0;20260414;131536;5423;2
LKOH;0;20260414;131538;5423;2
LKOH;0;20260414;131539;5422.5;1
LKOH;0;20260414;131539;5422;1
LKOH;0;20260414;131540;5423;3
LKOH;0;20260414;131550;5423;1
LKOH;0;20260414;131550;5422.5;1
LKOH;0;20260414;131550;5422;2
LKOH;0;20260414;131551;5422;1
LKOH;0;20260414;131551;5422;1
LKOH;0;20260414;131551;5422;1
LKOH;0;20260414;131551;5422;1
LKOH;0;20260414;131554;5422;1
LKOH;0;20260414;131554;5422;5
LKOH;0;20260414;131555;5422;1
LKOH;0;20260414;131555;5422;1
LKOH;0;20260414;131603;5423;1
LKOH;0;20260414;131604;5423;1
LKOH;0;20260414;131620;5422.5;1
LKOH;0;20260414;131620;5423;7
LKOH;0;20260414;131620;5423;1
LKOH;0;20260414;131620;5423;1
LKOH;0;20260414;131620;5422;2
LKOH;0;20260414;131621;5422;2
LKOH;0;20260414;131621;5422;1
LKOH;0;20260414;131621;5422;1
LKOH;0;20260414;131621;5422;1
LKOH;0;20260414;131626;5423;1
LKOH;0;20260414;131629;5423;1
LKOH;0;20260414;131629;5423;3
LKOH;0;20260414;131629;5423;1
LKOH;0;20260414;131629;5423;1
LKOH;0;20260414;131629;5423;1
LKOH;0;20260414;131650;5423;3
LKOH;0;20260414;131651;5423;1
LKOH;0;20260414;131651;5423;1
LKOH;0;20260414;131654;5423;5
LKOH;0;20260414;131655;5423;1
LKOH;0;20260414;131655;5423;2
LKOH;0;20260414;131700;5423.5;1
LKOH;0;20260414;131702;5423.5;1
LKOH;0;20260414;131702;5423.5;1
LKOH;0;20260414;131702;5423.5;3
LKOH;0;20260414;131703;5423.5;20
LKOH;0;20260414;131704;5423;1
LKOH;0;20260414;131704;5422.5;3
LKOH;0;20260414;131704;5422.5;2
LKOH;0;20260414;131704;5422.5;2
LKOH;0;20260414;131704;5422.5;2
LKOH;0;20260414;131706;5424;14
LKOH;0;20260414;131706;5424;26
LKOH;0;20260414;131707;5424;10
LKOH;0;20260414;131707;5424;1
LKOH;0;20260414;131707;5424;3
LKOH;0;20260414;131707;5424;1
LKOH;0;20260414;131707;5424.5;3
LKOH;0;20260414;131707;5423.5;1
LKOH;0;20260414;131707;5423.5;1
LKOH;0;20260414;131707;5423.5;1
LKOH;0;20260414;131708;5423.5;5
LKOH;0;20260414;131708;5423.5;5
LKOH;0;20260414;131708;5423.5;2
LKOH;0;20260414;131708;5423.5;3
LKOH;0;20260414;131712;5424.5;7
LKOH;0;20260414;131712;5424.5;1
LKOH;0;20260414;131712;5424.5;1
LKOH;0;20260414;131712;5424.5;2
LKOH;0;20260414;131713;5424.5;1
LKOH;0;20260414;131713;5424.5;1
LKOH;0;20260414;131713;5425;2
LKOH;0;20260414;131713;5425;2
LKOH;0;20260414;131713;5425.5;1
LKOH;0;20260414;131713;5425.5;1
LKOH;0;20260414;131713;5425.5;3
LKOH;0;20260414;131713;5425.5;1
LKOH;0;20260414;131713;5425.5;7
LKOH;0;20260414;131713;5425.5;1
LKOH;0;20260414;131714;5425.5;2
LKOH;0;20260414;131714;5425.5;1
LKOH;0;20260414;131714;5425.5;1
LKOH;0;20260414;131715;5425.5;1
LKOH;0;20260414;131715;5425.5;1
LKOH;0;20260414;131718;5426;1
LKOH;0;20260414;131718;5426;17
LKOH;0;20260414;131718;5426;1
LKOH;0;20260414;131718;5426;4
LKOH;0;20260414;131718;5426;3
LKOH;0;20260414;131718;5426;2
LKOH;0;20260414;131718;5426.5;1
LKOH;0;20260414;131718;5426.5;2
LKOH;0;20260414;131718;5426.5;1
LKOH;0;20260414;131718;5426.5;2
LKOH;0;20260414;131718;5427;4
LKOH;0;20260414;131718;5427;29
LKOH;0;20260414;131719;5426;6
LKOH;0;20260414;131719;5426;1
LKOH;0;20260414;131719;5426;1
LKOH;0;20260414;131719;5426;3
LKOH;0;20260414;131719;5426;3
LKOH;0;20260414;131719;5426;2
LKOH;0;20260414;131720;5427;1
LKOH;0;20260414;131721;5426.5;1
LKOH;0;20260414;131721;5427;1
LKOH;0;20260414;131721;5426;2
LKOH;0;20260414;131721;5426;1
LKOH;0;20260414;131722;5427;12
LKOH;0;20260414;131722;5427;22
LKOH;0;20260414;131722;5427;1
LKOH;0;20260414;131722;5427;1
LKOH;0;20260414;131722;5427;19
LKOH;0;20260414;131722;5427;6
LKOH;0;20260414;131722;5426.5;1
LKOH;0;20260414;131722;5426.5;4
LKOH;0;20260414;131722;5426.5;5
LKOH;0;20260414;131723;5426;4
LKOH;0;20260414;131723;5426;3
LKOH;0;20260414;131723;5426;2
LKOH;0;20260414;131723;5426;2
LKOH;0;20260414;131723;5426;3
LKOH;0;20260414;131724;5426;1
LKOH;0;20260414;131724;5426;1
LKOH;0;20260414;131725;5427;25
LKOH;0;20260414;131725;5427;13
LKOH;0;20260414;131725;5427;12
LKOH;0;20260414;131725;5427;1
LKOH;0;20260414;131725;5427;3
LKOH;0;20260414;131725;5427;2
LKOH;0;20260414;131725;5427;3
LKOH;0;20260414;131725;5427.5;2
LKOH;0;20260414;131725;5427.5;2
LKOH;0;20260414;131725;5427.5;4
LKOH;0;20260414;131725;5428;8
LKOH;0;20260414;131725;5428;31
LKOH;0;20260414;131725;5428;19
LKOH;0;20260414;131725;5428;3
LKOH;0;20260414;131725;5428;17
LKOH;0;20260414;131725;5428;16
LKOH;0;20260414;131725;5428;2
LKOH;0;20260414;131725;5428;10
LKOH;0;20260414;131725;5428;10
LKOH;0;20260414;131725;5428;1
LKOH;0;20260414;131726;5428.5;5
LKOH;0;20260414;131726;5428.5;3
LKOH;0;20260414;131726;5428.5;8
LKOH;0;20260414;131726;5428.5;2
LKOH;0;20260414;131726;5428.5;13
LKOH;0;20260414;131726;5428;1
LKOH;0;20260414;131726;5428;1
LKOH;0;20260414;131726;5428;5
LKOH;0;20260414;131726;5428;5
LKOH;0;20260414;131727;5428.5;5
LKOH;0;20260414;131727;5428.5;5
LKOH;0;20260414;131727;5428.5;4
LKOH;0;20260414;131727;5428.5;3
LKOH;0;20260414;131727;5429;10
LKOH;0;20260414;131727;5429;4
LKOH;0;20260414;131727;5429;3
LKOH;0;20260414;131727;5429;50
LKOH;0;20260414;131727;5429;1
LKOH;0;20260414;131727;5429;1
LKOH;0;20260414;131728;5429.5;1
LKOH;0;20260414;131728;5429.5;7
LKOH;0;20260414;131728;5429.5;1
LKOH;0;20260414;131728;5429.5;3
LKOH;0;20260414;131728;5429.5;5
LKOH;0;20260414;131728;5429.5;8
LKOH;0;20260414;131728;5429;10
LKOH;0;20260414;131728;5429;3
LKOH;0;20260414;131728;5429;1
LKOH;0;20260414;131728;5429;1
LKOH;0;20260414;131728;5429.5;24
LKOH;0;20260414;131728;5429.5;24
LKOH;0;20260414;131729;5429;2
LKOH;0;20260414;131729;5429;3
LKOH;0;20260414;131729;5429;6
LKOH;0;20260414;131729;5429;4
LKOH;0;20260414;131729;5429.5;6
LKOH;0;20260414;131729;5429.5;6
LKOH;0;20260414;131729;5429.5;1
LKOH;0;20260414;131729;5429.5;3
LKOH;0;20260414;131729;5429.5;2
LKOH;0;20260414;131729;5430;3
LKOH;0;20260414;131729;5430;2
LKOH;0;20260414;131729;5430;50
LKOH;0;20260414;131729;5430;2
LKOH;0;20260414;131729;5430;7
LKOH;0;20260414;131729;5430;50
LKOH;0;20260414;131730;5429.5;3
LKOH;0;20260414;131730;5429.5;7
LKOH;0;20260414;131730;5429.5;8
LKOH;0;20260414;131731;5429.5;1
LKOH;0;20260414;131731;5429.5;6
LKOH;0;20260414;131731;5429.5;7
LKOH;0;20260414;131731;5429.5;8
LKOH;0;20260414;131731;5429.5;4
LKOH;0;20260414;131731;5429.5;4
LKOH;0;20260414;131731;5429.5;2
LKOH;0;20260414;131732;5429.5;1
LKOH;0;20260414;131732;5429.5;2
LKOH;0;20260414;131732;5429.5;2
LKOH;0;20260414;131732;5429.5;2
LKOH;0;20260414;131734;5429;1
LKOH;0;20260414;131734;5428;15
LKOH;0;20260414;131734;5428;104
LKOH;0;20260414;131735;5428.5;1
LKOH;0;20260414;131735;5428.5;9
LKOH;0;20260414;131735;5428;16
LKOH;0;20260414;131735;5428;7
LKOH;0;20260414;131735;5428;7
LKOH;0;20260414;131735;5428;6
LKOH;0;20260414;131736;5428;1
LKOH;0;20260414;131736;5428;1
LKOH;0;20260414;131736;5428;1
LKOH;0;20260414;131736;5428;1
LKOH;0;20260414;131737;5428;1
LKOH;0;20260414;131737;5428;1
LKOH;0;20260414;131737;5428;1
LKOH;0;20260414;131737;5428;1
LKOH;0;20260414;131737;5428;34
LKOH;0;20260414;131738;5428;4
LKOH;0;20260414;131738;5428;5
LKOH;0;20260414;131738;5428;2
LKOH;0;20260414;131738;5428;2
LKOH;0;20260414;131738;5428;1
